AppRating,AppReviews,AppSize,NumberOfInstallations,CurrentAndroidVersion,,,,,,,,
4.30,573.00,2.00,100000.00,3.00,,,,,,,,
3.80,700.00,37.00,100000.00,4.40,,,,,,,,
4.40,163.00,40.00,10000.00,4.00,,,,,,,,
4.50,330.00,17.00,50000.00,4.00,,,,,,,,
4.50,453.00,11.00,100000.00,4.00,,,,,,,,
3.80,24.00,4.40,1000.00,3.00,,,,,,,,
4.50,1686.00,15.00,100000.00,4.40,,,,,,,,
4.00,531.00,2.30,100000.00,3.00,,,,,,,,
4.50,20.00,40.00,5000.00,4.00,,,,,,,,
3.70,3596.00,8.40,1000000.00,4.00,,,,,,,,
4.30,56.00,11.00,10000.00,4.30,,,,,,,,
3.70,9.00,2.90,500.00,4.00,,,,,,,,
4.40,27.00,15.00,5000.00,5.00,,,,,,,,
3.80,63.00,24.00,10000.00,5.00,,,,,,,,
2.70,2657.00,24.00,500000.00,4.40,,,,,,,,
5.00,3.00,22.00,100.00,5.00,,,,,,,,
4.30,123.00,86.00,10000.00,5.00,,,,,,,,
3.00,315.00,22.00,100000.00,4.00,,,,,,,,
5.00,2.00,11.00,100.00,4.10,,,,,,,,
3.60,26.00,0.98,5000.00,2.20,,,,,,,,
4.00,122.00,0.98,10000.00,4.00,,,,,,,,
4.30,17.00,6.00,10000.00,4.40,,,,,,,,
4.70,623.00,20.00,50000.00,4.30,,,,,,,,
5.00,6.00,26.00,1000.00,4.40,,,,,,,,
4.70,6.00,13.00,1000.00,5.00,,,,,,,,
4.60,7.00,2.70,1000.00,4.00,,,,,,,,
3.10,253.00,4.20,50000.00,2.20,,,,,,,,
4.40,3786.00,28.00,50000.00,4.00,,,,,,,,
5.00,1.00,6.10,100.00,4.10,,,,,,,,
3.60,10.00,15.00,1000.00,4.00,,,,,,,,
2.80,66.00,1.20,50000.00,4.00,,,,,,,,
4.40,65.00,37.00,10000.00,4.00,,,,,,,,
4.20,1747.00,5.90,100000.00,4.00,,,,,,,,
4.60,17.00,14.00,1000.00,4.10,,,,,,,,
4.20,28.00,2.30,10000.00,3.00,,,,,,,,
3.80,292.00,2.70,100000.00,4.00,,,,,,,,
3.50,19.00,2.20,5000.00,4.00,,,,,,,,
4.70,23160.00,26.00,1000000.00,5.00,,,,,,,,
4.40,49173.00,4.00,10000000.00,4.10,,,,,,,,
4.20,22492.00,1.50,1000000.00,4.00,,,,,,,,
4.30,1403.00,3.70,100000.00,4.00,,,,,,,,
4.40,4919.00,2.80,1000000.00,4.10,,,,,,,,
4.40,13762.00,3.90,1000000.00,4.10,,,,,,,,
4.30,6086.00,3.10,1000000.00,4.30,,,,,,,,
4.40,1200.00,2.80,100000.00,4.10,,,,,,,,
4.50,76480.00,20.00,1000000.00,5.00,,,,,,,,
4.60,271445.00,9.90,5000000.00,4.00,,,,,,,,
4.60,225103.00,5.30,5000000.00,4.10,,,,,,,,
4.60,33177.00,10.00,1000000.00,4.00,,,,,,,,
4.40,54768.00,2.60,5000000.00,4.00,,,,,,,,
4.50,25562.00,31.00,5000000.00,4.10,,,,,,,,
4.30,16404.00,2.30,1000000.00,2.30,,,,,,,,
4.40,2508.00,6.00,500000.00,4.00,,,,,,,,
4.60,79658.00,17.00,5000000.00,4.30,,,,,,,,
4.30,374.00,20.00,50000.00,4.10,,,,,,,,
4.80,1259075.00,62.00,10000000.00,4.00,,,,,,,,
4.60,60562.00,15.00,5000000.00,4.30,,,,,,,,
4.60,22098.00,18.00,1000000.00,4.00,,,,,,,,
4.30,231325.00,5.40,10000000.00,4.00,,,,,,,,
3.60,13223.00,2.80,10000000.00,4.40,,,,,,,,
4.00,479908.00,15.00,10000000.00,4.40,,,,,,,,
4.40,540930.00,5.30,10000000.00,2.20,,,,,,,,
4.50,19583.00,37.00,1000000.00,4.40,,,,,,,,
4.20,79129.00,23.00,5000000.00,4.40,,,,,,,,
4.10,382120.00,28.00,10000000.00,4.10,,,,,,,,
4.50,412725.00,35.00,10000000.00,4.10,,,,,,,,
3.70,138026.00,2.70,5000000.00,2.10,,,,,,,,
3.70,4253.00,4.10,100000.00,4.00,,,,,,,,
4.10,309872.00,85.00,10000000.00,4.10,,,,,,,,
4.00,479909.00,15.00,10000000.00,4.40,,,,,,,,
4.10,17955.00,89.00,500000.00,4.10,,,,,,,,
4.30,51502.00,20.00,5000000.00,5.00,,,,,,,,
4.20,58341.00,9.30,1000000.00,2.30,,,,,,,,
4.10,161610.00,16.00,5000000.00,4.10,,,,,,,,
4.00,33249.00,8.40,1000000.00,2.30,,,,,,,,
4.30,51504.00,20.00,5000000.00,5.00,,,,,,,,
4.00,852455.00,68.00,10000000.00,4.20,,,,,,,,
4.40,900064.00,13.00,10000000.00,4.10,,,,,,,,
4.00,3677.00,50.00,100000.00,5.00,,,,,,,,
4.20,79129.00,23.00,5000000.00,4.40,,,,,,,,
4.10,382121.00,28.00,10000000.00,4.10,,,,,,,,
4.00,2052.00,7.00,100000.00,4.40,,,,,,,,
4.20,79130.00,23.00,5000000.00,4.40,,,,,,,,
4.00,852455.00,68.00,10000000.00,4.20,,,,,,,,
4.40,900064.00,13.00,10000000.00,4.10,,,,,,,,
4.40,624557.00,56.00,10000000.00,4.30,,,,,,,,
4.00,33249.00,8.40,1000000.00,2.30,,,,,,,,
4.20,79130.00,23.00,5000000.00,4.40,,,,,,,,
4.00,141613.00,22.00,10000000.00,4.40,,,,,,,,
4.30,94294.00,30.00,10000000.00,4.10,,,,,,,,
4.20,608753.00,30.00,10000000.00,4.10,,,,,,,,
4.30,38961.00,27.00,5000000.00,5.00,,,,,,,,
4.40,35563.00,4.20,1000000.00,4.10,,,,,,,,
4.20,106798.00,30.00,5000000.00,4.10,,,,,,,,
3.60,8820.00,33.00,5000000.00,4.00,,,,,,,,
4.50,37186.00,7.90,1000000.00,4.00,,,,,,,,
4.40,25714.00,12.00,1000000.00,4.00,,,,,,,,
3.80,44255.00,15.00,10000000.00,4.10,,,,,,,,
3.60,18252.00,10.00,10000000.00,4.10,,,,,,,,
4.20,42750.00,9.90,10000000.00,4.10,,,,,,,,
3.60,3656.00,9.00,1000000.00,4.10,,,,,,,,
4.40,662287.00,21.00,10000000.00,4.10,,,,,,,,
4.50,30834.00,13.00,1000000.00,4.00,,,,,,,,
4.10,367290.00,11.00,10000000.00,4.00,,,,,,,,
4.30,2588.00,21.00,1000000.00,4.10,,,,,,,,
4.30,162655.00,8.10,10000000.00,4.40,,,,,,,,
4.20,171584.00,12.00,10000000.00,4.20,,,,,,,,
4.20,244141.00,7.30,10000000.00,4.30,,,,,,,,
4.20,142512.00,15.00,10000000.00,4.10,,,,,,,,
4.30,109124.00,22.00,10000000.00,4.10,,,,,,,,
4.60,135043.00,11.00,10000000.00,4.20,,,,,,,,
4.40,108592.00,8.30,10000000.00,4.10,,,,,,,,
3.80,48732.00,20.00,10000000.00,4.00,,,,,,,,
4.60,308234.00,38.00,10000000.00,4.00,,,,,,,,
4.50,178497.00,9.10,10000000.00,4.00,,,,,,,,
4.10,68406.00,24.00,10000000.00,5.00,,,,,,,,
3.80,18364.00,29.00,1000000.00,4.20,,,,,,,,
3.30,9189.00,98.00,1000000.00,4.00,,,,,,,,
4.10,23187.00,25.00,1000000.00,4.30,,,,,,,,
4.20,9975.00,18.00,1000000.00,4.30,,,,,,,,
4.40,7793.00,6.10,500000.00,4.00,,,,,,,,
4.10,9701.00,14.00,500000.00,4.40,,,,,,,,
4.20,31519.00,21.00,1000000.00,4.00,,,,,,,,
4.30,213735.00,43.00,10000000.00,4.40,,,,,,,,
4.10,42871.00,23.00,1000000.00,4.10,,,,,,,,
4.50,315908.00,52.00,10000000.00,4.10,,,,,,,,
4.50,79261.00,57.00,5000000.00,4.40,,,,,,,,
4.60,284725.00,20.00,10000000.00,4.10,,,,,,,,
4.70,67071.00,40.00,1000000.00,4.40,,,,,,,,
4.30,46153.00,17.00,10000000.00,4.40,,,,,,,,
4.40,101883.00,13.00,10000000.00,5.00,,,,,,,,
4.40,1659.00,33.00,50000.00,4.40,,,,,,,,
4.20,9975.00,18.00,1000000.00,4.30,,,,,,,,
4.10,28523.00,29.00,5000000.00,4.40,,,,,,,,
4.50,37253.00,31.00,1000000.00,4.40,,,,,,,,
4.60,284721.00,20.00,10000000.00,4.10,,,,,,,,
4.30,3420.00,13.00,100000.00,4.10,,,,,,,,
4.10,7193.00,7.30,500000.00,4.40,,,,,,,,
4.60,2278.00,12.00,500000.00,4.40,,,,,,,,
4.20,5121.00,8.80,500000.00,4.10,,,,,,,,
4.20,39735.00,18.00,5000000.00,4.00,,,,,,,,
4.10,9701.00,14.00,500000.00,4.40,,,,,,,,
4.20,1558.00,21.00,100000.00,2.30,,,,,,,,
4.30,213735.00,43.00,10000000.00,4.40,,,,,,,,
4.20,16966.00,34.00,1000000.00,4.00,,,,,,,,
4.00,41986.00,26.00,5000000.00,4.10,,,,,,,,
4.40,186116.00,34.00,5000000.00,4.40,,,,,,,,
4.00,13085.00,2.70,1000000.00,4.00,,,,,,,,
4.50,315908.00,52.00,10000000.00,4.10,,,,,,,,
4.10,28523.00,29.00,5000000.00,4.40,,,,,,,,
4.50,44588.00,20.00,5000000.00,4.40,,,,,,,,
4.20,4158.00,23.00,500000.00,4.00,,,,,,,,
4.40,279428.00,16.00,10000000.00,4.40,,,,,,,,
4.50,33583.00,12.00,1000000.00,4.40,,,,,,,,
4.60,94205.00,6.50,1000000.00,4.40,,,,,,,,
4.30,95520.00,15.00,10000000.00,4.10,,,,,,,,
4.30,46153.00,17.00,10000000.00,4.40,,,,,,,,
4.10,68406.00,24.00,10000000.00,5.00,,,,,,,,
4.70,181798.00,22.00,10000000.00,4.40,,,,,,,,
4.20,142512.00,15.00,10000000.00,4.10,,,,,,,,
4.20,39735.00,18.00,5000000.00,4.00,,,,,,,,
4.20,5121.00,8.80,500000.00,4.10,,,,,,,,
4.10,9701.00,14.00,500000.00,4.40,,,,,,,,
4.00,13085.00,2.70,1000000.00,4.00,,,,,,,,
4.10,28523.00,29.00,5000000.00,4.40,,,,,,,,
4.50,44588.00,20.00,5000000.00,4.40,,,,,,,,
4.60,94205.00,6.50,1000000.00,4.40,,,,,,,,
4.30,95520.00,15.00,10000000.00,4.10,,,,,,,,
4.00,4602.00,6.20,500000.00,4.10,,,,,,,,
4.50,72596.00,19.00,1000000.00,4.10,,,,,,,,
4.10,110425.00,27.00,10000000.00,4.00,,,,,,,,
4.40,2375.00,1.10,100000.00,2.20,,,,,,,,
4.00,13085.00,2.70,1000000.00,4.00,,,,,,,,
4.50,35497.00,16.00,1000000.00,4.40,,,,,,,,
4.40,3878.00,8.80,100000.00,4.10,,,,,,,,
4.50,33583.00,12.00,1000000.00,4.40,,,,,,,,
4.10,68406.00,24.00,10000000.00,5.00,,,,,,,,
4.30,44071.00,56.00,5000000.00,4.40,,,,,,,,
4.20,39735.00,18.00,5000000.00,4.00,,,,,,,,
4.50,5123.00,14.00,500000.00,5.00,,,,,,,,
4.70,181823.00,22.00,10000000.00,4.40,,,,,,,,
4.10,19232.00,28.00,1000000.00,4.40,,,,,,,,
4.60,98716.00,59.00,5000000.00,5.00,,,,,,,,
4.80,109500.00,37.00,1000000.00,4.10,,,,,,,,
4.00,21159.00,36.00,500000.00,4.00,,,,,,,,
4.70,1320.00,9.50,50000.00,4.10,,,,,,,,
4.70,50424.00,82.00,1000000.00,4.10,,,,,,,,
4.10,32398.00,28.00,1000000.00,4.40,,,,,,,,
4.50,38953.00,9.70,5000000.00,4.20,,,,,,,,
4.70,142634.00,22.00,10000000.00,4.40,,,,,,,,
4.70,259450.00,17.00,10000000.00,4.10,,,,,,,,
4.50,21841.00,7.70,1000000.00,4.20,,,,,,,,
4.50,10349.00,11.00,1000000.00,2.30,,,,,,,,
4.50,859.00,21.00,100000.00,4.00,,,,,,,,
4.40,40289.00,19.00,5000000.00,5.00,,,,,,,,
4.30,49680.00,8.70,5000000.00,4.20,,,,,,,,
4.50,3378.00,30.00,1000000.00,4.10,,,,,,,,
4.40,10525.00,25.00,1000000.00,4.00,,,,,,,,
3.30,3492.00,17.00,5000000.00,7.00,,,,,,,,
4.40,1864.00,13.00,500000.00,4.00,,,,,,,,
4.50,74476.00,23.00,10000000.00,4.00,,,,,,,,
4.50,3116.00,22.00,500000.00,4.00,,,,,,,,
4.70,31985.00,9.10,1000000.00,4.20,,,,,,,,
4.50,4400.00,8.30,1000000.00,4.00,,,,,,,,
4.60,11677.00,19.00,1000000.00,4.40,,,,,,,,
4.30,56114.00,17.00,10000000.00,2.30,,,,,,,,
4.60,15700.00,10.00,1000000.00,4.00,,,,,,,,
4.50,26361.00,29.00,5000000.00,4.10,,,,,,,,
4.50,285788.00,46.00,10000000.00,5.00,,,,,,,,
4.20,4410.00,4.50,1000000.00,4.00,,,,,,,,
4.00,5855.00,4.90,1000000.00,2.30,,,,,,,,
4.70,233039.00,24.00,10000000.00,4.40,,,,,,,,
4.30,28578.00,23.00,10000000.00,4.00,,,,,,,,
4.40,53421.00,26.00,10000000.00,4.00,,,,,,,,
4.30,116880.00,2.00,10000000.00,4.00,,,,,,,,
4.30,21730.00,19.00,1000000.00,4.00,,,,,,,,
4.40,62421.00,9.60,5000000.00,4.10,,,,,,,,
4.40,70189.00,13.00,5000000.00,4.00,,,,,,,,
4.60,847159.00,4.20,10000000.00,4.00,,,,,,,,
4.30,251951.00,16.00,10000000.00,4.40,,,,,,,,
4.60,98716.00,59.00,5000000.00,5.00,,,,,,,,
4.20,240475.00,9.50,10000000.00,4.00,,,,,,,,
3.90,55427.00,6.60,10000000.00,2.20,,,,,,,,
4.20,329160.00,27.00,10000000.00,2.30,,,,,,,,
4.30,42677.00,22.00,1000000.00,4.00,,,,,,,,
4.10,23440.00,30.00,1000000.00,4.00,,,,,,,,
4.30,42079.00,17.00,1000000.00,4.00,,,,,,,,
4.00,29707.00,18.00,1000000.00,4.00,,,,,,,,
4.00,15098.00,10.00,1000000.00,2.30,,,,,,,,
4.00,35724.00,9.90,1000000.00,4.00,,,,,,,,
4.40,71898.00,23.00,5000000.00,4.00,,,,,,,,
4.10,106080.00,35.00,10000000.00,4.10,,,,,,,,
4.20,44941.00,16.00,1000000.00,3.00,,,,,,,,
3.90,129272.00,11.00,10000000.00,4.10,,,,,,,,
4.40,111066.00,74.00,5000000.00,4.00,,,,,,,,
4.40,49553.00,48.00,1000000.00,4.10,,,,,,,,
4.40,70189.00,13.00,5000000.00,4.00,,,,,,,,
4.60,847159.00,4.20,10000000.00,4.00,,,,,,,,
4.30,251951.00,16.00,10000000.00,4.40,,,,,,,,
4.60,98716.00,59.00,5000000.00,5.00,,,,,,,,
4.00,130081.00,5.60,10000000.00,4.00,,,,,,,,
4.20,140917.00,5.70,10000000.00,4.00,,,,,,,,
4.00,88860.00,6.10,5000000.00,2.30,,,,,,,,
4.10,49211.00,1.90,1000000.00,2.10,,,,,,,,
4.10,351254.00,4.00,10000000.00,4.20,,,,,,,,
4.00,157506.00,47.00,10000000.00,5.00,,,,,,,,
4.30,116880.00,2.00,10000000.00,4.00,,,,,,,,
4.20,240475.00,9.50,10000000.00,4.00,,,,,,,,
4.00,34753.00,22.00,1000000.00,4.20,,,,,,,,
4.10,78140.00,10.00,5000000.00,4.00,,,,,,,,
4.30,12865.00,6.90,100000.00,2.20,,,,,,,,
4.20,215343.00,44.00,10000000.00,4.00,,,,,,,,
4.40,49553.00,48.00,1000000.00,4.10,,,,,,,,
4.60,819774.00,25.00,10000000.00,4.00,,,,,,,,
4.00,33439.00,3.90,5000000.00,2.20,,,,,,,,
4.10,351255.00,4.00,10000000.00,4.20,,,,,,,,
4.20,477831.00,51.00,10000000.00,4.00,,,,,,,,
4.60,126337.00,9.60,1000000.00,4.00,,,,,,,,
4.20,240475.00,9.50,10000000.00,4.00,,,,,,,,
4.20,15426.00,50.00,1000000.00,5.10,,,,,,,,
4.10,114680.00,27.00,10000000.00,4.10,,,,,,,,
3.80,167652.00,12.00,10000000.00,4.10,,,,,,,,
4.20,93726.00,9.20,5000000.00,4.30,,,,,,,,
4.40,49553.00,48.00,1000000.00,4.10,,,,,,,,
4.20,197295.00,24.00,10000000.00,4.00,,,,,,,,
4.10,21578.00,1.60,1000000.00,2.30,,,,,,,,
4.30,307453.00,17.00,10000000.00,4.00,,,,,,,,
4.00,32896.00,31.00,5000000.00,2.20,,,,,,,,
4.60,98717.00,59.00,5000000.00,5.00,,,,,,,,
4.30,542561.00,46.00,10000000.00,4.00,,,,,,,,
4.50,462702.00,45.00,10000000.00,4.30,,,,,,,,
4.30,1802.00,9.80,100000.00,4.00,,,,,,,,
4.40,133825.00,34.00,10000000.00,4.40,,,,,,,,
4.70,911995.00,20.00,10000000.00,4.40,,,,,,,,
4.60,1733.00,19.00,500000.00,4.10,,,,,,,,
4.20,342909.00,6.00,10000000.00,4.40,,,,,,,,
4.30,56270.00,15.00,5000000.00,5.00,,,,,,,,
4.50,107724.00,6.50,5000000.00,4.00,,,,,,,,
4.60,101455.00,6.20,5000000.00,4.00,,,,,,,,
3.90,76346.00,14.00,5000000.00,4.10,,,,,,,,
4.30,39878.00,6.10,1000000.00,4.10,,,,,,,,
4.60,152867.00,17.00,10000000.00,4.10,,,,,,,,
4.30,63580.00,24.00,5000000.00,4.10,,,,,,,,
4.00,135763.00,13.00,10000000.00,4.10,,,,,,,,
4.00,176448.00,10.00,5000000.00,4.40,,,,,,,,
4.60,1981.00,10.00,100000.00,4.10,,,,,,,,
4.30,16016.00,6.90,1000000.00,4.20,,,,,,,,
4.20,9992.00,31.00,1000000.00,4.10,,,,,,,,
4.00,218.00,28.00,100000.00,4.10,,,,,,,,
4.60,4011.00,2.60,500000.00,2.30,,,,,,,,
4.70,25172.00,30.00,500000.00,4.10,,,,,,,,
4.30,14123.00,13.00,500000.00,4.00,,,,,,,,
4.00,2487.00,27.00,1000000.00,4.00,,,,,,,,
4.50,180938.00,29.00,10000000.00,4.00,,,,,,,,
4.70,950.00,18.00,100000.00,4.10,,,,,,,,
4.40,232423.00,35.00,5000000.00,4.00,,,,,,,,
4.80,1664.00,17.00,100000.00,4.40,,,,,,,,
4.30,2486.00,18.00,500000.00,4.40,,,,,,,,
4.40,697.00,3.00,100000.00,4.10,,,,,,,,
3.90,5510.00,32.00,1000000.00,4.20,,,,,,,,
4.40,4549.00,24.00,500000.00,4.10,,,,,,,,
4.00,176448.00,10.00,5000000.00,4.40,,,,,,,,
4.40,133825.00,34.00,10000000.00,4.40,,,,,,,,
4.10,288809.00,6.60,10000000.00,4.40,,,,,,,,
4.00,43611.00,27.00,1000000.00,5.00,,,,,,,,
3.10,78442.00,25.00,5000000.00,4.10,,,,,,,,
4.10,288809.00,6.60,10000000.00,4.40,,,,,,,,
2.90,3017.00,24.00,100000.00,4.10,,,,,,,,
4.50,36255.00,25.00,1000000.00,4.10,,,,,,,,
4.30,752.00,33.00,100000.00,4.10,,,,,,,,
4.10,19230.00,88.00,1000000.00,4.10,,,,,,,,
4.30,926.00,9.30,100000.00,4.10,,,,,,,,
4.40,2020.00,84.00,100000.00,5.00,,,,,,,,
4.20,798.00,4.70,50000.00,4.00,,,,,,,,
4.30,7543.00,25.00,500000.00,4.10,,,,,,,,
3.40,1845.00,12.00,100000.00,4.20,,,,,,,,
4.20,1904.00,9.90,100000.00,2.30,,,,,,,,
4.00,11085.00,61.00,1000000.00,4.00,,,,,,,,
4.10,3387.00,25.00,50000.00,4.10,,,,,,,,
4.00,11151.00,52.00,1000000.00,5.00,,,,,,,,
4.60,29673.00,57.00,1000000.00,5.00,,,,,,,,
4.50,50017.00,41.00,1000000.00,4.40,,,,,,,,
4.40,63650.00,4.60,1000000.00,4.10,,,,,,,,
4.00,176450.00,10.00,5000000.00,4.40,,,,,,,,
3.50,50179.00,23.00,1000000.00,5.00,,,,,,,,
4.00,43611.00,27.00,1000000.00,5.00,,,,,,,,
4.00,9971.00,33.00,1000000.00,5.00,,,,,,,,
4.80,1660.00,4.70,10000.00,4.00,,,,,,,,
4.10,361.00,2.20,50000.00,2.30,,,,,,,,
4.30,24082.00,95.00,1000000.00,4.40,,,,,,,,
4.40,133833.00,34.00,10000000.00,4.40,,,,,,,,
4.60,990.00,9.40,100000.00,4.10,,,,,,,,
4.50,32386.00,19.00,1000000.00,5.10,,,,,,,,
4.30,101.00,3.90,10000.00,4.10,,,,,,,,
4.40,133833.00,34.00,10000000.00,4.40,,,,,,,,
4.50,35394.00,21.00,500000.00,4.20,,,,,,,,
4.50,32386.00,19.00,1000000.00,5.10,,,,,,,,
4.10,288809.00,6.60,10000000.00,4.40,,,,,,,,
4.00,28895.00,82.00,5000000.00,5.00,,,,,,,,
4.10,34123.00,19.00,5000000.00,5.00,,,,,,,,
3.50,4057.00,26.00,500000.00,4.00,,,,,,,,
4.50,5517.00,5.20,500000.00,2.30,,,,,,,,
3.90,4272.00,16.00,500000.00,4.10,,,,,,,,
4.00,9971.00,33.00,1000000.00,5.00,,,,,,,,
4.20,342912.00,6.00,10000000.00,4.40,,,,,,,,
4.60,666521.00,25.00,10000000.00,4.10,,,,,,,,
4.40,133833.00,34.00,10000000.00,4.40,,,,,,,,
4.50,2943.00,8.10,100000.00,2.20,,,,,,,,
4.40,108318.00,35.00,10000000.00,4.40,,,,,,,,
4.30,7543.00,25.00,500000.00,4.10,,,,,,,,
4.50,32386.00,19.00,1000000.00,5.10,,,,,,,,
4.00,68935.00,48.00,5000000.00,4.20,,,,,,,,
4.20,80900.00,21.00,1000000.00,4.40,,,,,,,,
4.10,288809.00,6.60,10000000.00,4.40,,,,,,,,
3.90,5511.00,32.00,1000000.00,4.20,,,,,,,,
4.00,28895.00,82.00,5000000.00,5.00,,,,,,,,
3.50,50179.00,23.00,1000000.00,5.00,,,,,,,,
4.00,11151.00,52.00,1000000.00,5.00,,,,,,,,
4.10,136626.00,14.00,10000000.00,5.00,,,,,,,,
4.40,49190.00,25.00,1000000.00,5.00,,,,,,,,
4.30,64713.00,58.00,1000000.00,5.00,,,,,,,,
4.50,481545.00,29.00,10000000.00,4.40,,,,,,,,
4.40,6012.00,81.00,500000.00,4.00,,,,,,,,
4.40,17878.00,28.00,1000000.00,4.10,,,,,,,,
4.00,33782.00,7.60,5000000.00,4.00,,,,,,,,
4.70,192641.00,33.00,5000000.00,4.00,,,,,,,,
4.60,751551.00,42.00,10000000.00,4.40,,,,,,,,
3.90,24781.00,8.30,5000000.00,6.00,,,,,,,,
3.60,32862.00,14.00,10000000.00,4.10,,,,,,,,
3.90,98585.00,37.00,10000000.00,4.40,,,,,,,,
4.10,136633.00,14.00,10000000.00,5.00,,,,,,,,
3.10,5572.00,21.00,1000000.00,4.40,,,,,,,,
3.70,16815.00,28.00,1000000.00,5.00,,,,,,,,
3.40,2277.00,27.00,1000000.00,4.00,,,,,,,,
3.60,285.00,39.00,500000.00,4.20,,,,,,,,
3.30,256.00,17.00,100000.00,5.00,,,,,,,,
3.00,2750.00,39.00,5000000.00,4.20,,,,,,,,
3.60,7081.00,51.00,1000000.00,4.40,,,,,,,,
4.80,17882.00,86.00,1000000.00,5.00,,,,,,,,
4.50,251037.00,26.00,10000000.00,4.10,,,,,,,,
3.70,27560.00,46.00,5000000.00,5.00,,,,,,,,
4.50,481546.00,29.00,10000000.00,4.40,,,,,,,,
4.40,150932.00,27.00,10000000.00,4.10,,,,,,,,
4.10,928.00,14.00,1000000.00,4.10,,,,,,,,
4.00,26665.00,10.00,5000000.00,4.10,,,,,,,,
3.90,13275.00,71.00,1000000.00,4.00,,,,,,,,
4.40,48930.00,15.00,5000000.00,4.40,,,,,,,,
4.30,15680.00,11.00,1000000.00,4.10,,,,,,,,
4.20,5112.00,62.00,1000000.00,4.40,,,,,,,,
3.50,30447.00,80.00,5000000.00,5.00,,,,,,,,
4.30,165299.00,5.40,10000000.00,4.10,,,,,,,,
4.70,620534.00,9.80,10000000.00,4.00,,,,,,,,
4.30,34.00,7.60,1000.00,4.00,,,,,,,,
4.10,427.00,26.00,100000.00,4.10,,,,,,,,
4.20,35560.00,13.00,5000000.00,4.00,,,,,,,,
4.30,11182.00,62.00,1000000.00,4.10,,,,,,,,
4.30,16734.00,10.00,1000000.00,5.00,,,,,,,,
4.40,48930.00,15.00,5000000.00,4.40,,,,,,,,
3.50,30447.00,80.00,5000000.00,5.00,,,,,,,,
4.10,136626.00,14.00,10000000.00,5.00,,,,,,,,
4.40,20313.00,57.00,100000.00,4.40,,,,,,,,
4.20,25740.00,51.00,1000000.00,4.40,,,,,,,,
3.90,24781.00,8.30,5000000.00,6.00,,,,,,,,
4.20,42546.00,24.00,5000000.00,4.40,,,,,,,,
4.40,24281.00,29.00,1000000.00,4.40,,,,,,,,
4.40,18039.00,3.10,1000000.00,4.10,,,,,,,,
3.70,27560.00,46.00,5000000.00,5.00,,,,,,,,
4.40,22748.00,55.00,1000000.00,5.00,,,,,,,,
3.70,7705.00,40.00,1000000.00,4.10,,,,,,,,
4.50,481546.00,29.00,10000000.00,4.40,,,,,,,,
3.60,14544.00,43.00,1000000.00,4.10,,,,,,,,
4.40,134895.00,50.00,10000000.00,4.20,,,,,,,,
4.10,2419.00,13.00,1000000.00,4.10,,,,,,,,
4.40,48930.00,15.00,5000000.00,4.40,,,,,,,,
4.20,1609.00,4.00,100000.00,4.10,,,,,,,,
4.10,136626.00,14.00,10000000.00,5.00,,,,,,,,
4.50,481546.00,29.00,10000000.00,4.40,,,,,,,,
4.30,18622.00,44.00,1000000.00,4.40,,,,,,,,
4.20,8258.00,22.00,1000000.00,4.40,,,,,,,,
4.40,17878.00,28.00,1000000.00,4.10,,,,,,,,
4.10,17202.00,12.00,5000000.00,4.10,,,,,,,,
4.40,14114.00,46.00,1000000.00,5.00,,,,,,,,
4.10,890.00,7.60,100000.00,4.40,,,,,,,,
4.50,481546.00,29.00,10000000.00,4.40,,,,,,,,
4.50,149723.00,4.10,10000000.00,4.00,,,,,,,,
4.20,6762.00,8.50,1000000.00,4.00,,,,,,,,
4.20,120373.00,31.00,5000000.00,4.00,,,,,,,,
4.20,40225.00,4.10,1000000.00,4.10,,,,,,,,
4.70,9971.00,22.00,500000.00,5.00,,,,,,,,
4.20,18294.00,28.00,1000000.00,4.00,,,,,,,,
4.10,38655.00,5.90,10000000.00,5.00,,,,,,,,
4.60,308.00,4.30,1000000.00,8.00,,,,,,,,
4.00,26189.00,5.30,10000000.00,4.00,,,,,,,,
4.60,25592.00,7.50,10000000.00,4.20,,,,,,,,
4.40,1236.00,5.80,100000.00,4.20,,,,,,,,
4.60,315585.00,8.50,10000000.00,5.00,,,,,,,,
4.40,12215.00,9.10,5000000.00,7.00,,,,,,,,
4.20,127223.00,7.60,10000000.00,5.00,,,,,,,,
3.10,24151.00,15.00,10000000.00,4.10,,,,,,,,
3.90,18513.00,6.10,10000000.00,4.10,,,,,,,,
3.90,14552.00,17.00,10000000.00,5.00,,,,,,,,
4.30,357.00,58.00,1000000.00,4.00,,,,,,,,
3.70,315.00,4.60,500000.00,8.00,,,,,,,,
3.50,163997.00,16.00,10000000.00,4.20,,,,,,,,
3.80,5431.00,1.30,10000000.00,6.00,,,,,,,,
3.60,59.00,2.30,50000.00,4.10,,,,,,,,
3.10,124.00,1.90,100000.00,4.10,,,,,,,,
3.80,1420.00,2.70,100000.00,4.10,,,,,,,,
4.20,118439.00,16.00,10000000.00,4.40,,,,,,,,
4.00,59973.00,11.00,10000000.00,4.00,,,,,,,,
4.30,32111.00,5.30,1000000.00,4.40,,,,,,,,
4.50,70404.00,4.20,1000000.00,4.00,,,,,,,,
4.40,207706.00,4.30,10000000.00,3.00,,,,,,,,
4.40,166367.00,1.80,5000000.00,2.30,,,,,,,,
4.40,192661.00,8.50,10000000.00,4.10,,,,,,,,
